State,Date,Total_Tested,Total_Confirmed,Total_Recovered,Total_Deceased,Total_Vaccinated1,Total_Vaccinated2,Delta_Tested,Delta_Confirmed,Delta_Recovered,Delta_Deceased,Delta_Vaccinated1,Delta_Vaccinated2,Delta7_Tested,Delta7_Confirmed,Delta7_Recovered,Delta7_Deceased,Delta7_Vaccinated1,Delta7_Vaccinated2
Delhi,2020-06-09,261079,31309,11861,905,0,0,5464,1366,504,31,0,0,37472,9177,2618,349,0,0
Delhi,2020-06-10,266156,32810,12245,984,0,0,5077,1501,384,79,0,0,36011,9165,2703,369,0,0
Delhi,2020-06-11,271516,34687,12731,1085,0,0,5360,1877,486,101,0,0,35010,9683,2833,426,0,0
Delhi,2020-06-12,277463,36824,13398,1214,0,0,5947,2137,667,129,0,0,35770,10490,3083,506,0,0
Delhi,2020-06-13,283239,38958,14945,1271,0,0,5776,2134,1547,57,0,0,36366,11304,4281,510,0,0
Delhi,2020-06-14,290592,41182,15823,1327,0,0,7353,2224,878,56,0,0,38677,12246,4824,515,0,0
Delhi,2020-06-15,296697,42829,16427,1400,0,0,6105,1647,604,73,0,0,41082,12886,5070,526,0,0
Delhi,2020-06-16,304483,44688,16500,1837,0,0,7786,1859,73,437,0,0,43404,13379,4639,932,0,0
Delhi,2020-06-17,312576,47102,17457,1904,0,0,8093,2414,957,67,0,0,46420,14292,5212,920,0,0
Delhi,2020-06-18,321302,49979,21341,1969,0,0,8726,2877,3884,65,0,0,49786,15292,8610,884,0,0
Delhi,2020-06-19,334376,53116,23569,2035,0,0,13074,3137,2228,66,0,0,56913,16292,10171,821,0,0
Delhi,2020-06-20,351909,56746,31294,2112,0,0,17533,3630,7725,77,0,0,68670,17788,16349,841,0,0
Delhi,2020-06-21,370014,59746,33013,2175,0,0,18105,3000,1719,63,0,0,79422,18564,17190,848,0,0
Delhi,2020-06-22,384696,62655,36602,2233,0,0,14682,2909,3589,58,0,0,87999,19826,20175,833,0,0
Delhi,2020-06-23,401648,66602,39313,2301,0,0,16952,3947,2711,68,0,0,97165,21914,22813,464,0,0
Delhi,2020-06-24,420707,70390,41437,2365,0,0,19059,3788,2124,64,0,0,108131,23288,23980,461,0,0
Delhi,2020-06-25,438012,73780,44765,2429,0,0,17305,3390,3328,64,0,0,116710,23801,23424,460,0,0
Delhi,2020-06-26,459156,77240,47091,2492,0,0,21144,3460,2326,63,0,0,124780,24124,23522,457,0,0
Delhi,2020-06-27,478336,80188,49301,2558,0,0,19180,2948,2210,66,0,0,126427,23442,18007,446,0,0
Delhi,2020-06-28,498416,83077,52607,2623,0,0,20080,2889,3306,65,0,0,128402,23331,19594,448,0,0
Delhi,2020-06-29,514573,85161,56235,2680,0,0,16157,2084,3628,57,0,0,129877,22506,19633,447,0,0
Delhi,2020-06-30,531752,87360,58348,2742,0,0,17179,2199,2113,62,0,0,130104,20758,19035,441,0,0
Delhi,2020-07-01,551708,89802,59992,2803,0,0,19956,2442,1644,61,0,0,131001,19412,18555,438,0,0
Delhi,2020-07-02,572530,92175,63007,2864,0,0,20822,2373,3015,61,0,0,134518,18395,18242,435,0,0
Delhi,2020-07-03,596695,94695,65624,2923,0,0,24165,2520,2617,59,0,0,137539,17455,18533,431,0,0
Delhi,2020-07-04,620368,97200,68256,3004,0,0,23673,2505,2632,81,0,0,142032,17012,18955,446,0,0
Delhi,2020-07-05,643504,99444,71339,3067,0,0,23136,2244,3083,63,0,0,145088,16367,18732,444,0,0
Delhi,2020-07-06,657383,100823,72088,3115,0,0,13879,1379,749,48,0,0,142810,15662,15853,435,0,0
Delhi,2020-07-07,679831,102831,74217,3165,0,0,22448,2008,2129,50,0,0,148079,15471,15869,423,0,0
Delhi,2020-07-08,701859,104864,78199,3213,0,0,22028,2033,3982,48,0,0,150151,15062,18207,410,0,0
Delhi,2020-07-09,724148,107051,82226,3258,0,0,22289,2187,4027,45,0,0,151618,14876,19219,394,0,0
Delhi,2020-07-10,747109,109140,84694,3300,0,0,22961,2089,2468,42,0,0,150414,14445,19070,377,0,0
Delhi,2020-07-11,768617,110921,87692,3334,0,0,21508,1781,2998,34,0,0,148249,13721,19436,330,0,0
Delhi,2020-07-12,789853,112494,89968,3371,0,0,21236,1573,2276,37,0,0,146349,13050,18629,304,0,0
Delhi,2020-07-13,692845,113740,91312,3411,0,0,-97008,1246,1344,40,0,0,35462,12917,19224,296,0,0
Delhi,2020-07-14,713908,115346,93236,3446,0,0,21063,1606,1924,35,0,0,34077,12515,19019,281,0,0
Delhi,2020-07-15,736436,116993,95699,3487,0,0,22528,1647,2463,41,0,0,34577,12129,17500,274,0,0
Delhi,2020-07-16,756661,118645,97693,3545,0,0,20225,1652,1994,58,0,0,32513,11594,15467,287,0,0
Delhi,2020-07-17,777125,120107,99301,3571,0,0,20464,1462,1608,26,0,0,30016,10967,14607,271,0,0
Delhi,2020-07-18,798783,121582,101274,3597,0,0,21658,1475,1973,26,0,0,30166,10661,13582,263,0,0
Delhi,2020-07-19,818989,122793,103134,3628,0,0,20206,1211,1860,31,0,0,29136,10299,13166,257,0,0
Delhi,2020-07-20,830459,123747,104918,3663,0,0,11470,954,1784,35,0,0,137614,10007,13606,252,0,0
Delhi,2020-07-21,851311,125096,106118,3690,0,0,20852,1349,1200,27,0,0,137403,9750,12882,244,0,0
Delhi,2020-07-22,871371,126323,107650,3719,0,0,20060,1227,1532,29,0,0,134935,9330,11951,232,0,0
Delhi,2020-07-23,889597,127364,109065,3745,0,0,18226,1041,1415,26,0,0,132936,8719,11372,200,0,0
Delhi,2020-07-24,908735,128389,110931,3777,0,0,19138,1025,1866,32,0,0,131610,8282,11630,206,0,0
Delhi,2020-07-25,929244,129531,113068,3806,0,0,20509,1142,2137,29,0,0,130461,7949,11794,209,0,0
Delhi,2020-07-26,946777,130606,114875,3827,0,0,17533,1075,1807,21,0,0,127788,7813,11741,199,0,0
Delhi,2020-07-27,958283,131219,116372,3853,0,0,11506,613,1497,26,0,0,127824,7472,11454,190,0,0
Delhi,2020-07-28,976827,132275,117507,3881,0,0,18544,1056,1135,28,0,0,125516,7179,11389,191,0,0
Delhi,2020-07-29,994219,133310,118633,3907,0,0,17392,1035,1126,26,0,0,122848,6987,10983,188,0,0
Delhi,2020-07-30,1013694,134403,119724,3936,0,0,19475,1093,1091,29,0,0,124097,7039,10659,191,0,0
Delhi,2020-07-31,1032785,135598,120930,3963,0,0,19091,1195,1206,27,0,0,124050,7209,9999,186,0,0
Delhi,2020-08-01,1050939,136716,122131,3989,0,0,18154,1118,1201,26,0,0,121695,7185,9063,183,0,0
Delhi,2020-08-02,1063669,137677,123317,4004,0,0,12730,961,1186,15,0,0,116892,7071,8442,177,0,0
Delhi,2020-08-03,1073802,138482,124254,4021,0,0,10133,805,937,17,0,0,115519,7263,7882,168,0,0
Delhi,2020-08-04,1083097,139156,125226,4033,0,0,9295,674,972,12,0,0,106270,6881,7719,152,0,0
Delhi,2020-08-05,1099882,140232,126116,4044,0,0,16785,1076,890,11,0,0,105663,6922,7483,137,0,0
Delhi,2020-08-06,1120318,141531,127124,4059,0,0,20436,1299,1008,15,0,0,106624,7128,7400,123,0,0
Delhi,2020-08-07,1143703,142723,128232,4082,0,0,23385,1192,1108,23,0,0,110918,7125,7302,119,0,0
Delhi,2020-08-08,1168295,144127,129362,4098,0,0,24592,1404,1130,16,0,0,117356,7411,7231,109,0,0
Delhi,2020-08-09,1192082,145427,130587,4111,0,0,23787,1300,1225,13,0,0,128413,7750,7270,107,0,0
Delhi,2020-08-10,1204405,146134,131657,4131,0,0,12323,707,1070,20,0,0,130603,7652,7403,110,0,0
Delhi,2020-08-11,1223845,147391,132384,4139,0,0,19440,1257,727,8,0,0,140748,8235,7158,106,0,0
Delhi,2020-08-12,1242739,148504,133405,4153,0,0,18894,1113,1021,14,0,0,142857,8272,7289,109,0,0
Delhi,2020-08-13,1258095,149460,134318,4167,0,0,15356,956,913,14,0,0,137777,7929,7194,108,0,0
Delhi,2020-08-14,1273140,150652,135108,4178,0,0,15045,1192,790,11,0,0,129437,7929,6876,96,0,0
Delhi,2020-08-15,1291411,151928,136251,4188,0,0,18271,1276,1143,10,0,0,123116,7801,6889,90,0,0
Delhi,2020-08-16,1302120,152580,137561,4196,0,0,10709,652,1310,8,0,0,110038,7153,6974,85,0,0
Delhi,2020-08-17,1317108,153367,138301,4214,0,0,14988,787,740,18,0,0,112703,7233,6644,83,0,0
Delhi,2020-08-18,1337374,154741,139447,4226,0,0,20266,1374,1146,12,0,0,113529,7350,7063,87,0,0
Delhi,2020-08-19,1358189,156139,140767,4235,0,0,20815,1398,1320,9,0,0,115450,7635,7362,82,0,0
Delhi,2020-08-20,1375193,157354,141826,4257,0,0,17004,1215,1059,22,0,0,117098,7894,7508,90,0,0
Delhi,2020-08-21,1392928,158604,142908,4270,0,0,17735,1250,1082,13,0,0,119788,7952,7800,92,0,0
Delhi,2020-08-22,1412363,160016,144138,4284,0,0,19435,1412,1230,14,0,0,120952,8088,7887,96,0,0
Delhi,2020-08-23,1431094,161466,145388,4300,0,0,18731,1450,1250,16,0,0,128974,8886,7827,104,0,0
Delhi,2020-08-24,1443004,162527,146588,4313,0,0,11910,1061,1200,13,0,0,125896,9160,8287,99,0,0
Delhi,2020-08-25,1462845,164071,147743,4330,0,0,19841,1544,1155,17,0,0,125471,9330,8296,104,0,0
Delhi,2020-08-26,1482661,165764,148897,4347,0,0,19816,1693,1154,17,0,0,124472,9625,8130,112,0,0
Delhi,2020-08-27,1503722,167604,150027,4369,0,0,21061,1840,1130,22,0,0,128529,10250,8201,112,0,0
Delhi,2020-08-28,1526655,169412,151473,4389,0,0,22933,1808,1446,20,0,0,133727,10808,8565,119,0,0
Delhi,2020-08-29,1548659,171366,152922,4404,0,0,22004,1954,1449,15,0,0,136296,11350,8784,120,0,0
Delhi,2020-08-30,1569096,173390,154171,4426,0,0,20437,2024,1249,22,0,0,138002,11924,8783,126,0,0
Delhi,2020-08-31,1583485,174748,155678,4444,0,0,14389,1358,1507,18,0,0,140481,12221,9090,131,0,0
Delhi,2020-09-01,1607683,177060,156728,4462,0,0,24198,2312,1050,18,0,0,144838,12989,8985,132,0,0
Delhi,2020-09-02,1636518,179569,158586,4481,0,0,28835,2509,1858,19,0,0,153857,13805,9689,134,0,0
Delhi,2020-09-03,1669352,182306,160114,4500,0,0,32834,2737,1528,19,0,0,165630,14702,10087,131,0,0
Delhi,2020-09-04,1705571,185220,161865,4513,0,0,36219,2914,1751,13,0,0,178916,15808,10392,124,0,0
Delhi,2020-09-05,1744466,188193,163785,4538,0,0,38895,2973,1920,25,0,0,195807,16827,10863,134,0,0
Delhi,2020-09-06,1780512,191449,165973,4567,0,0,36046,3256,2188,29,0,0,211416,18059,11802,141,0,0
Delhi,2020-09-07,1803466,193526,168384,4599,0,0,22954,2077,2411,32,0,0,219981,18778,12706,155,0,0
Delhi,2020-09-08,1849263,197135,170140,4618,0,0,45797,3609,1756,19,0,0,241580,20075,13412,156,0,0
Delhi,2020-09-09,1903780,201174,172763,4638,0,0,54517,4039,2623,20,0,0,267262,21605,14177,157,0,0
Delhi,2020-09-10,1962120,205482,175400,4666,0,0,58340,4308,2637,28,0,0,292768,23176,15286,166,0,0
Delhi,2020-09-11,2022700,209748,178154,4687,0,0,60580,4266,2754,21,0,0,317129,24528,16289,174,0,0
Delhi,2020-09-12,2082776,214069,181295,4715,0,0,60076,4321,3141,28,0,0,338310,25876,17510,177,0,0
Delhi,2020-09-13,2139432,218304,184698,4744,0,0,56656,4235,3403,29,0,0,358920,26855,18725,177,0,0
Delhi,2020-09-14,2184316,221533,188072,4770,0,0,44884,3229,3374,26,0,0,380850,28007,19688,171,0,0
Delhi,2020-09-15,2246985,225796,191203,4806,0,0,62669,4263,3131,36,0,0,397722,28661,21063,188,0,0
Delhi,2020-09-16,2309578,230269,194516,4839,0,0,62593,4473,3313,33,0,0,405798,29095,21753,201,0,0
Delhi,2020-09-17,2369592,234701,198103,4877,0,0,60014,4432,3587,38,0,0,407472,29219,22703,211,0,0
Delhi,2020-09-18,2430629,238828,201671,4907,0,0,61037,4127,3568,30,0,0,407929,29080,23517,220,0,0
Delhi,2020-09-19,2492602,242899,205890,4945,0,0,61973,4071,4219,38,0,0,409826,28830,24595,230,0,0
Delhi,2020-09-20,2555007,246711,209632,4982,0,0,62405,3812,3742,37,0,0,415575,28407,24934,238,0,0
Delhi,2020-09-21,2578740,249259,213304,5014,0,0,23733,2548,3672,32,0,0,394424,27726,25232,244,0,0
Delhi,2020-09-22,2637753,253075,216401,5051,0,0,59013,3816,3097,37,0,0,390768,27279,25198,245,0,0
Delhi,2020-09-23,2697333,256789,220866,5087,0,0,59580,3714,4465,36,0,0,387755,26520,26350,248,0,0
Delhi,2020-09-24,2756516,260623,224375,5123,0,0,59183,3834,3509,36,0,0,386924,25922,26272,246,0,0
Delhi,2020-09-25,2815650,264450,228436,5147,0,0,59134,3827,4061,24,0,0,385021,25622,26765,240,0,0
Delhi,2020-09-26,2873338,267822,232912,5193,0,0,57688,3372,4476,46,0,0,380736,24923,27022,248,0,0
Delhi,2020-09-27,2924754,271114,236651,5235,0,0,51416,3292,3739,42,0,0,369747,24403,27019,253,0,0
Delhi,2020-09-28,2961056,273098,240703,5272,0,0,36302,1984,4052,37,0,0,382316,23839,27399,258,0,0
Delhi,2020-09-29,3020158,276325,243481,5320,0,0,59102,3227,2778,48,0,0,382405,23250,27080,269,0,0
Delhi,2020-09-30,3079965,279715,247446,5361,0,0,59807,3390,3965,41,0,0,382632,22926,26580,274,0,0
Delhi,2020-10-01,3135388,282752,250613,5401,0,0,55423,3037,3167,40,0,0,378872,22129,26238,278,0,0
Delhi,2020-10-02,3191646,285672,253784,5438,0,0,56258,2920,3171,37,0,0,375996,21222,25348,291,0,0
Delhi,2020-10-03,3230952,287930,257224,5472,0,0,39306,2258,3440,34,0,0,357614,20108,24312,279,0,0
Delhi,2020-10-04,3281784,290613,260350,5510,0,0,50832,2683,3126,38,0,0,357030,19499,23699,275,0,0
Delhi,2020-10-05,3317377,292560,263938,5542,0,0,35593,1947,3588,32,0,0,356321,19462,23235,270,0,0
Delhi,2020-10-06,3370968,295236,266935,5581,0,0,53591,2676,2997,39,0,0,350810,18911,23454,261,0,0
Delhi,2020-10-07,3422473,298107,270305,5616,0,0,51505,2871,3370,35,0,0,342508,18392,22859,255,0,0
Delhi,2020-10-08,3475795,300833,272948,5653,0,0,53322,2726,2643,37,0,0,340407,18081,22335,252,0,0
Delhi,2020-10-09,3524930,303693,276046,5692,0,0,49135,2860,3098,39,0,0,333284,18021,22262,254,0,0
Delhi,2020-10-10,3574666,306559,278812,5740,0,0,49736,2866,2766,48,0,0,343714,18629,21588,268,0,0
Delhi,2020-10-11,3623419,309339,281869,5769,0,0,48753,2780,3057,29,0,0,341635,18726,21519,259,0,0
Delhi,2020-10-12,3659366,311188,284844,5809,0,0,35947,1849,2975,40,0,0,341989,18628,20906,267,0,0
Delhi,2020-10-13,3714323,314224,286880,5854,0,0,54957,3036,2036,45,0,0,343355,18988,19945,273,0,0
Delhi,2020-10-14,3771273,317548,289747,5898,0,0,56950,3324,2867,44,0,0,348800,19441,19442,282,0,0
Delhi,2020-10-15,3827164,321031,292502,5924,0,0,55891,3483,2755,26,0,0,351369,20198,19554,271,0,0
Delhi,2020-10-16,3885309,324459,295699,5946,0,0,58145,3428,3197,22,0,0,360379,20766,19653,254,0,0
Delhi,2020-10-17,3941024,327718,298853,5981,0,0,55715,3259,3154,35,0,0,366358,21159,20041,241,0,0
Delhi,2020-10-18,3990438,331017,301716,6009,0,0,49414,3299,2863,28,0,0,367019,21678,19847,240,0,0
Delhi,2020-10-19,4026883,333171,304561,6040,0,0,36445,2154,2845,31,0,0,367517,21983,19717,231,0,0
Delhi,2020-10-20,4083476,336750,306747,6081,0,0,56593,3579,2186,41,0,0,369153,22526,19867,227,0,0
Delhi,2020-10-21,4142540,340436,310191,6128,0,0,59064,3686,3444,47,0,0,371267,22888,20444,230,0,0
Delhi,2020-10-22,4201310,344318,312918,6163,0,0,58770,3882,2727,35,0,0,374146,23287,20416,239,0,0
Delhi,2020-10-23,4259878,348404,316214,6189,0,0,58568,4086,3296,26,0,0,374569,23945,20515,243,0,0
Delhi,2020-10-24,4315339,352520,319828,6225,0,0,55461,4116,3614,36,0,0,374315,24802,20975,244,0,0
Delhi,2020-10-25,4364408,356656,323654,6258,0,0,49069,4136,3826,33,0,0,373970,25639,21938,249,0,0
Delhi,2020-10-26,4398819,359488,327390,6312,0,0,34411,2832,3736,54,0,0,371936,26317,22829,272,0,0
Delhi,2020-10-27,4456029,364341,330112,6356,0,0,57210,4853,2722,44,0,0,372553,27591,23365,275,0,0
Delhi,2020-10-28,4516600,370014,334240,6396,0,0,60571,5673,4128,40,0,0,374060,29578,24049,268,0,0
Delhi,2020-10-29,4576724,375753,338378,6423,0,0,60124,5739,4138,27,0,0,375414,31435,25460,260,0,0
Delhi,2020-10-30,4636365,381644,342811,6470,0,0,59641,5891,4433,47,0,0,376487,33240,26597,281,0,0
Delhi,2020-10-31,4680695,386706,347476,6511,0,0,44330,5062,4665,41,0,0,365356,34186,27648,286,0,0
Delhi,2020-11-01,4725318,392370,351635,6562,0,0,44623,5664,4159,51,0,0,360910,35714,27981,304,0,0
Delhi,2020-11-02,4761983,396371,356459,6604,0,0,36665,4001,4824,42,0,0,363164,36883,29069,292,0,0
Delhi,2020-11-03,4821523,403096,360069,6652,0,0,59540,6725,3610,48,0,0,365494,38755,29957,296,0,0
Delhi,2020-11-04,4880433,409938,365866,6703,0,0,58910,6842,5797,51,0,0,363833,39924,31626,307,0,0
Delhi,2020-11-05,4932727,416653,371155,6769,0,0,52294,6715,5289,66,0,0,356003,40900,32777,346,0,0
Delhi,2020-11-06,4991587,423831,377276,6833,0,0,58860,7178,6121,64,0,0,355222,42187,34465,363,0,0
Delhi,2020-11-07,5049020,430784,383614,6912,0,0,57433,6953,6338,79,0,0,368325,44078,36138,401,0,0
Delhi,2020-11-08,5099774,438529,389683,6989,0,0,50754,7745,6069,77,0,0,374456,46159,38048,427,0,0
Delhi,2020-11-09,5138889,443552,396697,7060,0,0,39115,5023,7014,71,0,0,376906,47181,40238,456,0,0
Delhi,2020-11-10,5197924,451382,402854,7143,0,0,59035,7830,6157,83,0,0,376401,48286,42785,491,0,0
Delhi,2020-11-11,5262045,459975,410118,7228,0,0,64121,8593,7264,85,0,0,381612,50037,44252,525,0,0
Delhi,2020-11-12,5322274,467028,416580,7332,0,0,60229,7053,6462,104,0,0,389547,50375,45425,563,0,0
Delhi,2020-11-13,5378827,474830,423078,7423,0,0,56553,7802,6498,91,0,0,387240,50999,45802,590,0,0
Delhi,2020-11-14,5428472,482170,430195,7519,0,0,49645,7340,7117,96,0,0,379452,51386,46581,607,0,0
Delhi,2020-11-15,5449570,485405,437801,7614,0,0,21098,3235,7606,95,0,0,349796,46876,48118,625,0,0
Delhi,2020-11-16,5479391,489202,441361,7713,0,0,29821,3797,3560,99,0,0,340502,45650,44664,653,0,0
Delhi,2020-11-17,5528422,495598,445782,7812,0,0,49031,6396,4421,99,0,0,330498,44216,42928,669,0,0
Delhi,2020-11-18,5590654,503084,452683,7943,0,0,62232,7486,6901,131,0,0,328609,43109,42565,715,0,0
Delhi,2020-11-19,5653091,510630,459368,8041,0,0,62437,7546,6685,98,0,0,330817,43602,42788,709,0,0
Delhi,2020-11-20,5715516,517238,468143,8159,0,0,62425,6608,8775,118,0,0,336689,42408,45065,736,0,0
Delhi,2020-11-21,5761078,523117,475106,8270,0,0,45562,5879,6963,111,0,0,332606,40947,44911,751,0,0
Delhi,2020-11-22,5815971,529863,481260,8391,0,0,54893,6746,6154,121,0,0,366401,44458,43459,777,0,0
Delhi,2020-11-23,5853278,534317,488476,8512,0,0,37307,4454,7216,121,0,0,373887,45115,47115,799,0,0
Delhi,2020-11-24,5914659,540541,493419,8621,0,0,61381,6224,4943,109,0,0,386237,44943,47637,809,0,0
Delhi,2020-11-25,5976437,545787,498780,8720,0,0,61778,5246,5361,99,0,0,385783,42703,46097,777,0,0
Delhi,2020-11-26,6039703,551262,503717,8811,0,0,63266,5475,4937,91,0,0,386612,40632,44349,770,0,0
Delhi,2020-11-27,6104158,556744,509654,8909,0,0,64455,5482,5937,98,0,0,388642,39506,41511,750,0,0
Delhi,2020-11-28,6173209,561742,516166,8998,0,0,69051,4998,6512,89,0,0,412131,38625,41060,728,0,0
Delhi,2020-11-29,6237395,566648,522491,9066,0,0,64186,4906,6325,68,0,0,421424,36785,41231,675,0,0
Delhi,2020-11-30,6288065,570374,528315,9174,0,0,50670,3726,5824,108,0,0,434787,36057,39839,662,0,0
Delhi,2020-12-01,6346521,574380,533351,9260,0,0,58456,4006,5036,86,0,0,431862,33839,39932,639,0,0
Delhi,2020-12-02,6425470,578324,538680,9342,0,0,78949,3944,5329,82,0,0,449033,32537,39900,622,0,0
Delhi,2020-12-03,6500700,582058,543514,9424,0,0,75230,3734,4834,82,0,0,460997,30796,39797,613,0,0
Delhi,2020-12-04,6585703,586125,548376,9497,0,0,85003,4067,4862,73,0,0,481545,29381,38722,588,0,0
Delhi,2020-12-05,6667176,589544,553292,9574,0,0,81473,3419,4916,77,0,0,493967,27802,37126,576,0,0
Delhi,2020-12-06,6740712,592250,557914,9643,0,0,73536,2706,4622,69,0,0,503317,25602,35423,577,0,0
Delhi,2020-12-07,6793919,593924,561732,9706,0,0,53207,1674,3818,63,0,0,505854,23550,33417,532,0,0
Delhi,2020-12-08,6869328,597112,565039,9763,0,0,75409,3188,3307,57,0,0,522807,22732,31688,503,0,0
Delhi,2020-12-09,6941407,599575,569216,9813,0,0,72079,2463,4177,50,0,0,515937,21251,30536,471,0,0
Delhi,2020-12-10,7005476,601150,572523,9874,0,0,64069,1575,3307,61,0,0,504776,19092,29009,450,0,0
Delhi,2020-12-11,7077155,603535,574925,9934,0,0,71679,2385,2402,60,0,0,491452,17410,26549,437,0,0
Delhi,2020-12-12,7150568,605470,578116,9981,0,0,73413,1935,3191,47,0,0,483392,15926,24824,407,0,0
Delhi,2020-12-13,7222903,607454,580655,10014,0,0,72335,1984,2539,33,0,0,482191,15204,22741,371,0,0
Delhi,2020-12-14,7286847,608830,583509,10074,0,0,63944,1376,2854,60,0,0,492928,14906,21777,368,0,0
Delhi,2020-12-15,7371952,610447,585852,10115,0,0,85105,1617,2343,41,0,0,502624,13335,20813,352,0,0
Delhi,2020-12-16,7450994,611994,588586,10147,0,0,79042,1547,2734,32,0,0,509587,12419,19370,334,0,0
Delhi,2020-12-17,7541348,613357,590977,10182,0,0,90354,1363,2391,35,0,0,535872,12207,18454,308,0,0
Delhi,2020-12-18,7629748,614775,593137,10219,0,0,88400,1418,2160,37,0,0,552593,11240,18212,285,0,0
Delhi,2020-12-19,7717078,615914,595305,10251,0,0,87330,1139,2168,32,0,0,566510,10444,17189,270,0,0
Delhi,2020-12-20,7800367,617005,596580,10277,0,0,83289,1091,1275,26,0,0,577464,9551,15925,263,0,0
Delhi,2020-12-21,7862807,617808,598249,10304,0,0,62440,803,1669,27,0,0,575960,8978,14740,230,0,0
Delhi,2020-12-22,7945193,618747,599683,10329,0,0,82386,939,1434,25,0,0,573241,8300,13831,214,0,0
Delhi,2020-12-23,8033054,619618,601268,10347,0,0,87861,871,1585,18,0,0,582060,7624,12682,200,0,0
Delhi,2020-12-24,8122974,620681,602388,10384,0,0,89920,1063,1120,37,0,0,581626,7324,11411,202,0,0
Delhi,2020-12-25,8208723,621439,603758,10414,0,0,85749,758,1370,30,0,0,578975,6664,10621,195,0,0
Delhi,2020-12-26,8275838,622094,604746,10437,0,0,67115,655,988,23,0,0,558760,6180,9441,186,0,0
Delhi,2020-12-27,8351048,622851,605685,10453,0,0,75210,757,939,16,0,0,550681,5846,9105,176,0,0
Delhi,2020-12-28,8408511,623415,606644,10474,0,0,57463,564,959,21,0,0,545704,5607,8395,170,0,0
Delhi,2020-12-29,8493400,624118,607494,10502,0,0,84889,703,850,28,0,0,548207,5371,7811,173,0,0
Delhi,2020-12-30,8578080,624795,608434,10523,0,0,84680,677,940,21,0,0,545026,5177,7166,176,0,0
Delhi,2020-12-31,8659830,625369,609322,10536,0,0,81750,574,888,13,0,0,536856,4688,6934,152,0,0
Delhi,2021-01-01,8740395,625954,610039,10557,0,0,80565,585,717,21,0,0,531672,4515,6281,143,0,0
Delhi,2021-01-02,8807759,626448,610535,10571,0,0,67364,494,496,14,0,0,531921,4354,5789,134,0,0
Delhi,2021-01-03,8876518,626872,611243,10585,0,0,68759,424,708,14,0,0,525470,4021,5558,132,0,0
Delhi,2021-01-04,8926806,627256,611970,10597,0,0,50288,384,727,12,0,0,518295,3841,5326,123,0,0
Delhi,2021-01-05,9006583,627698,612527,10609,0,0,79777,442,557,12,0,0,513183,3580,5033,107,0,0
Delhi,2021-01-06,9082133,628352,613246,10625,0,0,75550,654,719,16,0,0,504053,3557,4812,102,0,0
Delhi,2021-01-07,9158755,628838,614026,10644,0,0,76622,486,780,19,0,0,498925,3469,4704,108,0,0
Delhi,2021-01-08,9234479,629282,614849,10654,0,0,75724,444,823,10,0,0,494084,3328,4810,97,0,0
Delhi,2021-01-09,9314754,629801,615452,10666,0,0,80275,519,603,12,0,0,506995,3353,4917,95,0,0
Delhi,2021-01-10,9392354,630200,616054,10678,0,0,77600,399,602,12,0,0,515836,3328,4811,93,0,0
Delhi,2021-01-11,9448744,630506,616461,10691,0,0,56390,306,407,13,0,0,521938,3250,4491,94,0,0
Delhi,2021-01-12,9524657,630892,617006,10707,0,0,75913,386,545,16,0,0,518074,3194,4479,98,0,0
Delhi,2021-01-13,9595402,631249,617540,10718,0,0,70745,357,534,11,0,0,513269,2897,4294,93,0,0
Delhi,2021-01-14,9666727,631589,617930,10722,0,0,71325,340,390,4,0,0,507972,2751,3904,78,0,0
